INFO  - Search here
INFO  - welcome admin
DEBUG  - Debugging Authentication
DEBUG  - Debugging User
2023-02-19 23:21:18,753 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&exintro=&explaintext=&format=json&prop=extracts&titles=United+States HTTP/1.1" 200 None
2023-02-19 23:24:53,576 INFO  - Search here
2023-02-19 23:24:53,578 INFO  - welcome admin
2023-02-19 23:24:53,580 DEBUG  - Debugging Authentication
2023-02-19 23:24:53,580 DEBUG  - Debugging User
2023-02-19 23:24:53,581 DEBUG  - Debugging Admin
2023-02-19 23:25:04,553 INFO  - Search here
2023-02-19 23:25:04,556 INFO  - welcome admin
2023-02-19 23:25:04,558 DEBUG  - Debugging Authentication
2023-02-19 23:25:04,558 DEBUG  - Debugging User
2023-02-19 23:25:04,558 DEBUG  - Debugging Admin
2023-02-19 23:25:11,453 DEBUG  - #get the keyword and store it in db
2023-02-19 23:25:11,453 DEBUG  - fetch the summary
2023-02-19 23:25:11,461 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:25:12,106 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Keyword&srsearch=America&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:25:12,112 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:25:13,128 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Keyword&srsearch=America HTTP/1.1" 200 193
2023-02-19 23:25:13,135 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
2023-02-19 23:25:13,412 DEBUG  - http://en.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=United+States&format=json&action=query HTTP/1.1" 301 0
2023-02-19 23:25:13,416 DEBUG  - Starting new HTTPS connection (1): en.wikipedia.org:443
2023-02-19 23:25:14,130 DEBUG  - https://en.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=United+States HTTP/1.1" 200 468
2023-02-19 23:25:14,139 DEBUG  - Starting new HTTP connection (1): en.wikipedia.org:80
